Trans id,Member id,Store id,Date
01-08-2023_05:13:50_15_2,15,2,2023-08-01
01-08-2023_21:35:37_6_1,6,1,2023-08-01
01-08-2023_21:05:06_3_1,3,1,2023-08-01
01-08-2023_07:38:35_88_3,88,3,2023-08-01
01-08-2023_15:26:09_12_3,12,3,2023-08-01
01-08-2023_11:35:56_21_2,21,2,2023-08-01
01-08-2023_05:51:38_99_2,99,2,2023-08-01
01-08-2023_09:06:29_67_1,67,1,2023-08-01
01-08-2023_07:21:10_72_3,72,3,2023-08-01
01-08-2023_03:36:11_84_3,84,3,2023-08-01
01-08-2023_18:46:22_55_2,55,2,2023-08-01
01-08-2023_11:46:05_89_1,89,1,2023-08-01
01-08-2023_08:58:45_94_1,94,1,2023-08-01
02-08-2023_11:48:26_50_1,50,1,2023-08-02
02-08-2023_21:30:58_51_1,51,1,2023-08-02
02-08-2023_17:04:01_34_2,34,2,2023-08-02
02-08-2023_17:01:45_26_2,26,2,2023-08-02
02-08-2023_14:14:40_44_3,44,3,2023-08-02
02-08-2023_15:13:55_51_2,51,2,2023-08-02
02-08-2023_17:37:01_86_3,86,3,2023-08-02
02-08-2023_02:20:30_70_3,70,3,2023-08-02
02-08-2023_08:51:52_25_3,25,3,2023-08-02
02-08-2023_07:37:33_23_2,23,2,2023-08-02
02-08-2023_03:09:59_88_2,88,2,2023-08-02
02-08-2023_11:03:36_51_2,51,2,2023-08-02
02-08-2023_05:03:30_23_1,23,1,2023-08-02
02-08-2023_04:42:34_40_2,40,2,2023-08-02
02-08-2023_09:16:55_53_3,53,3,2023-08-02
02-08-2023_17:09:43_1_3,1,3,2023-08-02
02-08-2023_13:07:02_73_3,73,3,2023-08-02
02-08-2023_21:17:12_62_2,62,2,2023-08-02
02-08-2023_14:32:42_29_2,29,2,2023-08-02
02-08-2023_19:51:02_3_1,3,1,2023-08-02
02-08-2023_23:16:33_41_1,41,1,2023-08-02
03-08-2023_23:23:57_63_2,63,2,2023-08-03
03-08-2023_22:26:16_65_3,65,3,2023-08-03
03-08-2023_13:53:03_62_1,62,1,2023-08-03
03-08-2023_02:53:22_46_3,46,3,2023-08-03
03-08-2023_09:45:16_2_3,2,3,2023-08-03
03-08-2023_22:27:12_96_3,96,3,2023-08-03
03-08-2023_23:03:57_31_2,31,2,2023-08-03
03-08-2023_10:01:54_63_3,63,3,2023-08-03
03-08-2023_22:51:43_34_2,34,2,2023-08-03
03-08-2023_17:42:35_33_2,33,2,2023-08-03
03-08-2023_11:59:19_65_1,65,1,2023-08-03
03-08-2023_17:23:23_11_1,11,1,2023-08-03
03-08-2023_06:38:27_41_1,41,1,2023-08-03
03-08-2023_17:18:23_8_3,8,3,2023-08-03
03-08-2023_14:35:06_58_3,58,3,2023-08-03
03-08-2023_13:08:10_60_3,60,3,2023-08-03
04-08-2023_22:23:22_2_2,2,2,2023-08-04
04-08-2023_04:13:49_39_3,39,3,2023-08-04
04-08-2023_23:57:39_93_1,93,1,2023-08-04
04-08-2023_04:28:46_51_3,51,3,2023-08-04
04-08-2023_22:49:30_77_1,77,1,2023-08-04
04-08-2023_14:31:07_11_2,11,2,2023-08-04
04-08-2023_03:03:42_55_2,55,2,2023-08-04
04-08-2023_22:27:10_67_3,67,3,2023-08-04
04-08-2023_10:55:51_85_3,85,3,2023-08-04
04-08-2023_04:02:40_87_1,87,1,2023-08-04
04-08-2023_18:16:28_51_3,51,3,2023-08-04
04-08-2023_04:07:20_18_1,18,1,2023-08-04
04-08-2023_10:38:01_56_2,56,2,2023-08-04
04-08-2023_11:18:14_32_1,32,1,2023-08-04
04-08-2023_18:35:26_66_1,66,1,2023-08-04
04-08-2023_06:05:41_81_1,81,1,2023-08-04
04-08-2023_11:58:17_31_3,31,3,2023-08-04
04-08-2023_08:15:48_34_3,34,3,2023-08-04
04-08-2023_02:37:15_65_1,65,1,2023-08-04
04-08-2023_09:23:05_16_3,16,3,2023-08-04
04-08-2023_22:27:23_2_1,2,1,2023-08-04
04-08-2023_02:17:43_77_1,77,1,2023-08-04
04-08-2023_22:38:33_79_1,79,1,2023-08-04
04-08-2023_06:36:13_57_1,57,1,2023-08-04
04-08-2023_12:18:41_53_1,53,1,2023-08-04
04-08-2023_09:13:40_31_2,31,2,2023-08-04
04-08-2023_06:09:45_25_3,25,3,2023-08-04
04-08-2023_17:11:43_86_3,86,3,2023-08-04
04-08-2023_16:08:16_5_3,5,3,2023-08-04
04-08-2023_02:04:19_89_3,89,3,2023-08-04
04-08-2023_18:59:05_49_1,49,1,2023-08-04
04-08-2023_21:15:57_4_3,4,3,2023-08-04
04-08-2023_01:17:10_99_1,99,1,2023-08-04
04-08-2023_10:49:14_6_1,6,1,2023-08-04
04-08-2023_21:01:52_28_1,28,1,2023-08-04
04-08-2023_04:33:15_66_3,66,3,2023-08-04
04-08-2023_06:59:42_49_1,49,1,2023-08-04
05-08-2023_12:43:05_43_2,43,2,2023-08-05
05-08-2023_06:53:45_14_3,14,3,2023-08-05
05-08-2023_02:03:50_11_3,11,3,2023-08-05
05-08-2023_12:27:24_91_1,91,1,2023-08-05
05-08-2023_22:48:35_71_2,71,2,2023-08-05
05-08-2023_09:06:42_66_2,66,2,2023-08-05
05-08-2023_06:33:11_85_2,85,2,2023-08-05
05-08-2023_14:26:58_63_2,63,2,2023-08-05
05-08-2023_20:19:18_24_2,24,2,2023-08-05
05-08-2023_15:41:14_15_2,15,2,2023-08-05
05-08-2023_02:07:23_47_2,47,2,2023-08-05
05-08-2023_14:01:16_44_3,44,3,2023-08-05
05-08-2023_07:16:04_14_2,14,2,2023-08-05
05-08-2023_06:45:31_59_2,59,2,2023-08-05
05-08-2023_11:14:27_32_3,32,3,2023-08-05
05-08-2023_02:53:08_68_1,68,1,2023-08-05
05-08-2023_08:14:18_42_2,42,2,2023-08-05
05-08-2023_17:09:47_49_3,49,3,2023-08-05
05-08-2023_01:58:19_36_1,36,1,2023-08-05
05-08-2023_22:58:03_1_2,1,2,2023-08-05
05-08-2023_23:03:25_65_1,65,1,2023-08-05
06-08-2023_21:25:27_10_1,10,1,2023-08-06
06-08-2023_20:36:48_92_3,92,3,2023-08-06
06-08-2023_03:36:04_40_3,40,3,2023-08-06
06-08-2023_04:11:37_77_2,77,2,2023-08-06
06-08-2023_11:05:52_3_2,3,2,2023-08-06
06-08-2023_19:11:17_20_2,20,2,2023-08-06
06-08-2023_02:08:11_26_3,26,3,2023-08-06
06-08-2023_12:37:09_19_3,19,3,2023-08-06
06-08-2023_03:20:59_92_3,92,3,2023-08-06
06-08-2023_18:49:31_46_2,46,2,2023-08-06
06-08-2023_16:06:20_7_3,7,3,2023-08-06
06-08-2023_07:23:29_91_2,91,2,2023-08-06
06-08-2023_19:41:57_15_3,15,3,2023-08-06
06-08-2023_23:14:26_48_1,48,1,2023-08-06
06-08-2023_23:28:32_70_2,70,2,2023-08-06
06-08-2023_02:02:43_3_2,3,2,2023-08-06
06-08-2023_09:21:13_24_3,24,3,2023-08-06
06-08-2023_20:53:45_52_1,52,1,2023-08-06
06-08-2023_20:44:11_8_2,8,2,2023-08-06
06-08-2023_21:16:52_84_2,84,2,2023-08-06
06-08-2023_11:06:52_26_1,26,1,2023-08-06
06-08-2023_17:36:22_68_2,68,2,2023-08-06
06-08-2023_20:22:52_49_2,49,2,2023-08-06
06-08-2023_09:05:39_92_2,92,2,2023-08-06
06-08-2023_17:39:03_75_1,75,1,2023-08-06
06-08-2023_09:06:19_40_3,40,3,2023-08-06
06-08-2023_06:23:48_34_2,34,2,2023-08-06
06-08-2023_06:19:57_61_1,61,1,2023-08-06
07-08-2023_17:36:36_74_2,74,2,2023-08-07
07-08-2023_19:44:54_86_2,86,2,2023-08-07
07-08-2023_01:11:39_34_3,34,3,2023-08-07
07-08-2023_19:25:08_41_1,41,1,2023-08-07
07-08-2023_13:46:56_92_2,92,2,2023-08-07
07-08-2023_15:57:38_13_3,13,3,2023-08-07
07-08-2023_16:56:22_5_1,5,1,2023-08-07
07-08-2023_19:54:49_63_2,63,2,2023-08-07
07-08-2023_16:10:39_57_1,57,1,2023-08-07
07-08-2023_10:55:09_93_1,93,1,2023-08-07
07-08-2023_07:16:21_37_2,37,2,2023-08-07
07-08-2023_03:25:15_96_2,96,2,2023-08-07
07-08-2023_12:25:04_14_3,14,3,2023-08-07
07-08-2023_10:09:36_8_3,8,3,2023-08-07
07-08-2023_03:19:29_11_2,11,2,2023-08-07
07-08-2023_01:16:10_73_1,73,1,2023-08-07
07-08-2023_04:01:51_95_3,95,3,2023-08-07
08-08-2023_16:44:26_91_3,91,3,2023-08-08
08-08-2023_22:40:56_46_1,46,1,2023-08-08
08-08-2023_18:08:28_36_1,36,1,2023-08-08
08-08-2023_06:21:44_90_2,90,2,2023-08-08
08-08-2023_23:15:18_60_1,60,1,2023-08-08
08-08-2023_07:26:11_15_1,15,1,2023-08-08
08-08-2023_02:51:48_63_1,63,1,2023-08-08
08-08-2023_22:53:45_22_2,22,2,2023-08-08
08-08-2023_11:34:48_31_1,31,1,2023-08-08
08-08-2023_06:47:34_90_1,90,1,2023-08-08
08-08-2023_12:42:05_22_2,22,2,2023-08-08
08-08-2023_19:43:51_22_2,22,2,2023-08-08
08-08-2023_22:21:13_81_3,81,3,2023-08-08
08-08-2023_02:34:16_73_3,73,3,2023-08-08
08-08-2023_03:24:37_80_3,80,3,2023-08-08
08-08-2023_20:51:49_34_1,34,1,2023-08-08
08-08-2023_23:57:15_63_1,63,1,2023-08-08
08-08-2023_22:56:49_12_1,12,1,2023-08-08
08-08-2023_06:01:04_63_2,63,2,2023-08-08
08-08-2023_17:54:32_35_1,35,1,2023-08-08
08-08-2023_07:25:52_90_2,90,2,2023-08-08
08-08-2023_23:07:33_95_1,95,1,2023-08-08
08-08-2023_12:21:15_42_2,42,2,2023-08-08
08-08-2023_09:19:22_28_3,28,3,2023-08-08
08-08-2023_06:41:06_14_3,14,3,2023-08-08
08-08-2023_03:24:33_8_3,8,3,2023-08-08
08-08-2023_06:47:02_3_1,3,1,2023-08-08
08-08-2023_09:09:33_58_3,58,3,2023-08-08
08-08-2023_18:25:16_8_2,8,2,2023-08-08
08-08-2023_21:10:31_18_2,18,2,2023-08-08
08-08-2023_20:15:34_47_3,47,3,2023-08-08
08-08-2023_13:52:09_12_2,12,2,2023-08-08
08-08-2023_22:10:46_12_1,12,1,2023-08-08
08-08-2023_06:02:51_54_3,54,3,2023-08-08
08-08-2023_14:13:50_82_2,82,2,2023-08-08
08-08-2023_20:43:31_56_2,56,2,2023-08-08
08-08-2023_20:43:40_73_3,73,3,2023-08-08
08-08-2023_08:41:22_64_3,64,3,2023-08-08
09-08-2023_12:35:44_35_2,35,2,2023-08-09
09-08-2023_21:16:14_22_1,22,1,2023-08-09
09-08-2023_05:43:40_37_1,37,1,2023-08-09
09-08-2023_17:24:31_35_3,35,3,2023-08-09
09-08-2023_18:11:03_42_3,42,3,2023-08-09
09-08-2023_17:11:55_90_1,90,1,2023-08-09
09-08-2023_02:18:15_3_1,3,1,2023-08-09
09-08-2023_18:25:20_60_3,60,3,2023-08-09
09-08-2023_10:23:36_71_1,71,1,2023-08-09
09-08-2023_23:07:08_37_3,37,3,2023-08-09
09-08-2023_20:34:06_40_2,40,2,2023-08-09
09-08-2023_17:57:41_24_3,24,3,2023-08-09
09-08-2023_06:20:45_30_2,30,2,2023-08-09
09-08-2023_10:51:16_69_1,69,1,2023-08-09
09-08-2023_12:35:46_22_2,22,2,2023-08-09
09-08-2023_03:18:42_18_3,18,3,2023-08-09
09-08-2023_07:12:18_63_1,63,1,2023-08-09
09-08-2023_08:30:34_85_1,85,1,2023-08-09
09-08-2023_21:56:34_18_1,18,1,2023-08-09
09-08-2023_14:42:18_30_3,30,3,2023-08-09
09-08-2023_11:37:09_49_1,49,1,2023-08-09
09-08-2023_23:13:49_86_1,86,1,2023-08-09
09-08-2023_23:10:44_75_1,75,1,2023-08-09
09-08-2023_10:30:22_16_1,16,1,2023-08-09
09-08-2023_20:21:31_5_1,5,1,2023-08-09
09-08-2023_13:06:15_27_3,27,3,2023-08-09
09-08-2023_13:28:44_53_2,53,2,2023-08-09
09-08-2023_12:08:49_71_2,71,2,2023-08-09
09-08-2023_12:16:41_61_2,61,2,2023-08-09
09-08-2023_19:31:15_36_3,36,3,2023-08-09
09-08-2023_20:42:53_62_1,62,1,2023-08-09
09-08-2023_02:09:58_55_3,55,3,2023-08-09
09-08-2023_19:45:54_68_3,68,3,2023-08-09
09-08-2023_15:46:24_2_3,2,3,2023-08-09
09-08-2023_17:41:02_55_1,55,1,2023-08-09
09-08-2023_02:30:07_99_2,99,2,2023-08-09
09-08-2023_06:43:16_40_2,40,2,2023-08-09
10-08-2023_08:04:51_87_1,87,1,2023-08-10
10-08-2023_03:59:09_44_2,44,2,2023-08-10
10-08-2023_19:28:43_17_3,17,3,2023-08-10
10-08-2023_18:27:50_25_3,25,3,2023-08-10
10-08-2023_18:42:17_4_1,4,1,2023-08-10
10-08-2023_19:09:08_71_1,71,1,2023-08-10
10-08-2023_09:27:08_73_3,73,3,2023-08-10
10-08-2023_20:35:53_45_2,45,2,2023-08-10
10-08-2023_07:11:42_86_1,86,1,2023-08-10
10-08-2023_12:20:55_3_3,3,3,2023-08-10
10-08-2023_01:31:31_4_1,4,1,2023-08-10
10-08-2023_16:15:12_92_3,92,3,2023-08-10
10-08-2023_01:37:08_67_1,67,1,2023-08-10
10-08-2023_18:11:52_98_1,98,1,2023-08-10
10-08-2023_23:21:05_1_3,1,3,2023-08-10
11-08-2023_04:05:58_33_1,33,1,2023-08-11
11-08-2023_05:31:41_75_1,75,1,2023-08-11
11-08-2023_21:27:07_37_2,37,2,2023-08-11
11-08-2023_17:55:24_29_2,29,2,2023-08-11
11-08-2023_04:42:17_27_3,27,3,2023-08-11
11-08-2023_13:52:59_94_1,94,1,2023-08-11
11-08-2023_16:05:51_38_3,38,3,2023-08-11
11-08-2023_21:12:08_93_1,93,1,2023-08-11
11-08-2023_14:58:47_67_2,67,2,2023-08-11
11-08-2023_17:36:27_39_2,39,2,2023-08-11
11-08-2023_14:01:44_22_3,22,3,2023-08-11
11-08-2023_17:42:42_15_1,15,1,2023-08-11
11-08-2023_23:08:23_63_1,63,1,2023-08-11
11-08-2023_11:26:33_31_1,31,1,2023-08-11
11-08-2023_01:13:31_16_1,16,1,2023-08-11
11-08-2023_20:13:06_6_1,6,1,2023-08-11
11-08-2023_22:49:46_72_2,72,2,2023-08-11
11-08-2023_10:13:53_5_3,5,3,2023-08-11
11-08-2023_10:32:21_32_3,32,3,2023-08-11
11-08-2023_04:24:45_68_2,68,2,2023-08-11
11-08-2023_12:28:31_29_2,29,2,2023-08-11
11-08-2023_05:04:25_18_2,18,2,2023-08-11
11-08-2023_14:03:50_61_1,61,1,2023-08-11
11-08-2023_18:04:21_30_2,30,2,2023-08-11
12-08-2023_06:19:18_37_3,37,3,2023-08-12
12-08-2023_11:44:02_18_1,18,1,2023-08-12
12-08-2023_21:01:18_63_2,63,2,2023-08-12
12-08-2023_11:23:42_69_2,69,2,2023-08-12
12-08-2023_11:24:47_90_1,90,1,2023-08-12
12-08-2023_05:11:39_100_1,100,1,2023-08-12
12-08-2023_18:07:37_39_1,39,1,2023-08-12
12-08-2023_04:01:03_20_2,20,2,2023-08-12
12-08-2023_12:52:28_10_3,10,3,2023-08-12
12-08-2023_13:31:50_11_1,11,1,2023-08-12
12-08-2023_18:37:11_7_3,7,3,2023-08-12
12-08-2023_18:22:59_74_3,74,3,2023-08-12
12-08-2023_13:26:36_61_1,61,1,2023-08-12
12-08-2023_20:55:50_36_3,36,3,2023-08-12
12-08-2023_16:06:26_15_1,15,1,2023-08-12
12-08-2023_01:11:07_58_3,58,3,2023-08-12
12-08-2023_08:08:07_67_1,67,1,2023-08-12
12-08-2023_03:20:15_66_1,66,1,2023-08-12
12-08-2023_21:18:38_21_3,21,3,2023-08-12
12-08-2023_15:58:08_28_3,28,3,2023-08-12
12-08-2023_12:05:52_26_2,26,2,2023-08-12
12-08-2023_18:39:42_88_3,88,3,2023-08-12
12-08-2023_15:12:29_46_3,46,3,2023-08-12
12-08-2023_18:23:54_65_3,65,3,2023-08-12
12-08-2023_15:27:53_9_2,9,2,2023-08-12
12-08-2023_22:19:39_60_2,60,2,2023-08-12
12-08-2023_01:05:28_57_1,57,1,2023-08-12
12-08-2023_14:42:04_32_2,32,2,2023-08-12
12-08-2023_18:29:12_49_3,49,3,2023-08-12
12-08-2023_08:49:41_3_1,3,1,2023-08-12
12-08-2023_18:40:56_16_3,16,3,2023-08-12
12-08-2023_01:24:50_22_1,22,1,2023-08-12
12-08-2023_02:23:36_66_2,66,2,2023-08-12
12-08-2023_17:33:15_67_1,67,1,2023-08-12
12-08-2023_12:27:15_37_2,37,2,2023-08-12
12-08-2023_07:56:47_22_1,22,1,2023-08-12
12-08-2023_07:24:52_34_1,34,1,2023-08-12
12-08-2023_23:22:11_48_2,48,2,2023-08-12
12-08-2023_06:05:36_100_2,100,2,2023-08-12
12-08-2023_14:06:17_30_2,30,2,2023-08-12
13-08-2023_05:11:17_8_3,8,3,2023-08-13
13-08-2023_07:05:38_48_1,48,1,2023-08-13
13-08-2023_20:05:54_48_2,48,2,2023-08-13
13-08-2023_21:15:28_23_3,23,3,2023-08-13
13-08-2023_21:05:44_92_1,92,1,2023-08-13
13-08-2023_06:54:48_57_1,57,1,2023-08-13
13-08-2023_06:32:29_30_2,30,2,2023-08-13
13-08-2023_04:29:27_20_2,20,2,2023-08-13
13-08-2023_05:36:58_84_1,84,1,2023-08-13
13-08-2023_15:18:18_41_3,41,3,2023-08-13
13-08-2023_16:46:59_6_1,6,1,2023-08-13
13-08-2023_14:45:03_7_2,7,2,2023-08-13
13-08-2023_22:54:44_15_1,15,1,2023-08-13
13-08-2023_23:10:26_55_1,55,1,2023-08-13
13-08-2023_15:07:15_11_3,11,3,2023-08-13
13-08-2023_05:03:54_32_2,32,2,2023-08-13
13-08-2023_18:20:07_50_3,50,3,2023-08-13
13-08-2023_21:47:43_81_1,81,1,2023-08-13
13-08-2023_13:36:03_13_2,13,2,2023-08-13
13-08-2023_23:38:20_32_3,32,3,2023-08-13
13-08-2023_02:07:26_75_1,75,1,2023-08-13
13-08-2023_03:13:05_17_3,17,3,2023-08-13
13-08-2023_10:09:30_23_3,23,3,2023-08-13
13-08-2023_13:39:12_6_3,6,3,2023-08-13
13-08-2023_20:42:55_18_3,18,3,2023-08-13
13-08-2023_11:42:12_27_3,27,3,2023-08-13
13-08-2023_07:13:07_66_2,66,2,2023-08-13
13-08-2023_21:16:10_23_2,23,2,2023-08-13
13-08-2023_14:32:40_94_1,94,1,2023-08-13
13-08-2023_09:01:53_86_2,86,2,2023-08-13
13-08-2023_05:07:03_81_3,81,3,2023-08-13
13-08-2023_11:32:03_82_3,82,3,2023-08-13
13-08-2023_13:42:21_8_1,8,1,2023-08-13
13-08-2023_11:20:56_86_2,86,2,2023-08-13
14-08-2023_04:13:15_43_3,43,3,2023-08-14
14-08-2023_09:02:54_60_3,60,3,2023-08-14
14-08-2023_19:13:43_79_3,79,3,2023-08-14
14-08-2023_04:09:17_63_3,63,3,2023-08-14
14-08-2023_10:06:48_74_2,74,2,2023-08-14
14-08-2023_20:17:35_86_1,86,1,2023-08-14
14-08-2023_03:59:30_59_3,59,3,2023-08-14
14-08-2023_04:56:36_41_2,41,2,2023-08-14
14-08-2023_22:43:52_57_3,57,3,2023-08-14
14-08-2023_08:03:40_71_3,71,3,2023-08-14
14-08-2023_19:34:46_28_2,28,2,2023-08-14
14-08-2023_21:45:20_57_3,57,3,2023-08-14
14-08-2023_23:16:05_1_3,1,3,2023-08-14
14-08-2023_09:35:22_8_1,8,1,2023-08-14
14-08-2023_08:43:50_74_2,74,2,2023-08-14
14-08-2023_03:45:50_99_2,99,2,2023-08-14
14-08-2023_12:13:38_24_2,24,2,2023-08-14
14-08-2023_12:46:22_90_1,90,1,2023-08-14
14-08-2023_08:57:34_66_1,66,1,2023-08-14
14-08-2023_02:15:08_89_3,89,3,2023-08-14
14-08-2023_09:27:49_75_1,75,1,2023-08-14
14-08-2023_05:19:55_78_2,78,2,2023-08-14
14-08-2023_15:09:15_82_2,82,2,2023-08-14
14-08-2023_07:14:20_50_2,50,2,2023-08-14
14-08-2023_18:30:48_55_1,55,1,2023-08-14
14-08-2023_03:46:48_85_1,85,1,2023-08-14
14-08-2023_12:50:26_91_2,91,2,2023-08-14
14-08-2023_06:20:24_43_2,43,2,2023-08-14
14-08-2023_17:55:39_39_2,39,2,2023-08-14
14-08-2023_02:12:29_27_2,27,2,2023-08-14
14-08-2023_13:56:41_51_3,51,3,2023-08-14
14-08-2023_05:25:44_57_1,57,1,2023-08-14
14-08-2023_18:56:46_41_1,41,1,2023-08-14
14-08-2023_21:40:29_72_1,72,1,2023-08-14
14-08-2023_18:01:18_89_2,89,2,2023-08-14
14-08-2023_12:44:54_45_2,45,2,2023-08-14
14-08-2023_14:20:25_73_3,73,3,2023-08-14
15-08-2023_07:51:11_57_2,57,2,2023-08-15
15-08-2023_07:16:01_13_1,13,1,2023-08-15
15-08-2023_13:45:28_22_3,22,3,2023-08-15
15-08-2023_21:25:48_78_3,78,3,2023-08-15
15-08-2023_04:05:54_63_2,63,2,2023-08-15
15-08-2023_11:01:20_16_2,16,2,2023-08-15
15-08-2023_21:06:26_18_3,18,3,2023-08-15
15-08-2023_02:17:22_70_3,70,3,2023-08-15
15-08-2023_21:04:25_88_1,88,1,2023-08-15
15-08-2023_03:24:32_98_2,98,2,2023-08-15
15-08-2023_20:08:24_68_2,68,2,2023-08-15
15-08-2023_10:36:41_10_2,10,2,2023-08-15
15-08-2023_19:43:18_31_3,31,3,2023-08-15
15-08-2023_21:38:47_54_3,54,3,2023-08-15
15-08-2023_04:52:40_69_1,69,1,2023-08-15
15-08-2023_19:10:43_7_1,7,1,2023-08-15
15-08-2023_21:54:17_3_1,3,1,2023-08-15
15-08-2023_01:32:45_62_2,62,2,2023-08-15
15-08-2023_17:32:43_79_2,79,2,2023-08-15
15-08-2023_15:09:09_54_3,54,3,2023-08-15
15-08-2023_09:56:51_49_3,49,3,2023-08-15
15-08-2023_20:58:28_50_1,50,1,2023-08-15
15-08-2023_12:18:09_42_2,42,2,2023-08-15
15-08-2023_02:12:24_50_3,50,3,2023-08-15
16-08-2023_16:42:42_15_1,15,1,2023-08-16
16-08-2023_05:38:44_74_1,74,1,2023-08-16
16-08-2023_22:58:59_71_2,71,2,2023-08-16
16-08-2023_07:15:02_70_1,70,1,2023-08-16
16-08-2023_21:24:39_65_1,65,1,2023-08-16
16-08-2023_15:59:09_62_3,62,3,2023-08-16
16-08-2023_23:25:54_49_1,49,1,2023-08-16
16-08-2023_08:55:20_33_3,33,3,2023-08-16
16-08-2023_14:40:16_6_1,6,1,2023-08-16
16-08-2023_23:33:12_34_2,34,2,2023-08-16
16-08-2023_08:44:49_24_3,24,3,2023-08-16
16-08-2023_09:10:01_9_2,9,2,2023-08-16
16-08-2023_12:24:49_73_1,73,1,2023-08-16
16-08-2023_10:06:11_59_1,59,1,2023-08-16
16-08-2023_15:53:20_85_1,85,1,2023-08-16
16-08-2023_12:32:39_89_2,89,2,2023-08-16
16-08-2023_15:16:37_60_2,60,2,2023-08-16
16-08-2023_03:46:30_90_2,90,2,2023-08-16
16-08-2023_14:25:28_87_1,87,1,2023-08-16
16-08-2023_10:45:50_47_3,47,3,2023-08-16
16-08-2023_17:49:18_39_3,39,3,2023-08-16
16-08-2023_14:47:46_23_1,23,1,2023-08-16
16-08-2023_23:29:03_62_2,62,2,2023-08-16
16-08-2023_22:47:42_77_2,77,2,2023-08-16
16-08-2023_02:28:51_32_3,32,3,2023-08-16
16-08-2023_19:48:12_92_2,92,2,2023-08-16
16-08-2023_21:46:08_66_1,66,1,2023-08-16
16-08-2023_17:30:27_84_1,84,1,2023-08-16
16-08-2023_12:58:30_31_2,31,2,2023-08-16
16-08-2023_16:11:07_82_3,82,3,2023-08-16
16-08-2023_21:33:32_3_3,3,3,2023-08-16
16-08-2023_14:15:30_23_2,23,2,2023-08-16
16-08-2023_13:22:08_76_3,76,3,2023-08-16
16-08-2023_17:25:38_12_1,12,1,2023-08-16
16-08-2023_17:02:38_57_3,57,3,2023-08-16
16-08-2023_02:11:54_71_1,71,1,2023-08-16
16-08-2023_23:58:44_62_1,62,1,2023-08-16
16-08-2023_07:38:56_58_2,58,2,2023-08-16
16-08-2023_05:21:17_8_3,8,3,2023-08-16
16-08-2023_09:30:07_47_2,47,2,2023-08-16
17-08-2023_06:26:39_81_2,81,2,2023-08-17
17-08-2023_03:41:08_26_2,26,2,2023-08-17
17-08-2023_19:13:46_14_3,14,3,2023-08-17
17-08-2023_02:02:38_82_1,82,1,2023-08-17
17-08-2023_19:36:15_52_3,52,3,2023-08-17
17-08-2023_18:15:30_28_2,28,2,2023-08-17
17-08-2023_20:01:42_50_1,50,1,2023-08-17
17-08-2023_01:23:30_92_1,92,1,2023-08-17
17-08-2023_15:38:58_38_2,38,2,2023-08-17
17-08-2023_20:52:06_44_2,44,2,2023-08-17
17-08-2023_06:48:16_76_1,76,1,2023-08-17
17-08-2023_02:53:49_65_2,65,2,2023-08-17
17-08-2023_20:28:25_57_2,57,2,2023-08-17
17-08-2023_19:04:30_16_2,16,2,2023-08-17
17-08-2023_15:32:58_22_1,22,1,2023-08-17
17-08-2023_04:17:08_57_1,57,1,2023-08-17
17-08-2023_12:20:43_49_3,49,3,2023-08-17
17-08-2023_12:37:53_73_3,73,3,2023-08-17
17-08-2023_17:36:11_12_3,12,3,2023-08-17
17-08-2023_07:32:04_42_3,42,3,2023-08-17
18-08-2023_02:37:08_2_1,2,1,2023-08-18
18-08-2023_04:15:38_45_1,45,1,2023-08-18
18-08-2023_05:04:47_50_1,50,1,2023-08-18
18-08-2023_03:09:58_47_1,47,1,2023-08-18
18-08-2023_09:04:58_4_3,4,3,2023-08-18
18-08-2023_19:05:13_63_2,63,2,2023-08-18
18-08-2023_15:20:55_53_1,53,1,2023-08-18
18-08-2023_17:55:03_70_3,70,3,2023-08-18
18-08-2023_06:45:06_65_3,65,3,2023-08-18
18-08-2023_12:46:20_14_1,14,1,2023-08-18
18-08-2023_23:25:08_26_2,26,2,2023-08-18
18-08-2023_06:12:55_97_1,97,1,2023-08-18
18-08-2023_10:33:47_96_1,96,1,2023-08-18
18-08-2023_16:50:48_59_1,59,1,2023-08-18
18-08-2023_07:17:02_3_1,3,1,2023-08-18
18-08-2023_06:24:52_73_2,73,2,2023-08-18
18-08-2023_18:54:51_69_2,69,2,2023-08-18
18-08-2023_14:57:07_83_2,83,2,2023-08-18
18-08-2023_04:38:11_23_3,23,3,2023-08-18
18-08-2023_18:34:39_36_3,36,3,2023-08-18
18-08-2023_17:36:52_48_2,48,2,2023-08-18
18-08-2023_06:11:54_64_3,64,3,2023-08-18
18-08-2023_23:59:04_65_1,65,1,2023-08-18
18-08-2023_02:13:36_25_2,25,2,2023-08-18
18-08-2023_02:32:58_62_2,62,2,2023-08-18
18-08-2023_06:40:58_59_1,59,1,2023-08-18
18-08-2023_16:40:27_8_1,8,1,2023-08-18
18-08-2023_23:09:37_8_2,8,2,2023-08-18
18-08-2023_03:45:50_22_1,22,1,2023-08-18
18-08-2023_02:44:13_75_1,75,1,2023-08-18
19-08-2023_22:04:20_33_3,33,3,2023-08-19
19-08-2023_17:04:59_84_2,84,2,2023-08-19
19-08-2023_11:24:44_12_3,12,3,2023-08-19
19-08-2023_11:54:24_30_3,30,3,2023-08-19
19-08-2023_17:07:11_25_1,25,1,2023-08-19
19-08-2023_16:31:33_34_1,34,1,2023-08-19
19-08-2023_03:07:52_59_2,59,2,2023-08-19
